Model name, max_depth, min_samples_leaf, n_estimators, Accuracy, Precision (True), Precision (False), Recall (True), Recall (False), True Positives, False Negatives, False Positives, False Negatives
tfidf, 15, 2, 100, 0.8328, 0.7906520031421839, 0.8765281173594132, 0.8691709844559585, 0.8014157973174366, 2013, 303, 533, 2151
tfidf, 15, 2, 400, 0.8388, 0.8024351924587588, 0.8765281173594132, 0.870843989769821, 0.8104747550866617, 2043, 303, 503, 2151
tfidf, 15, 2, 800, 0.8416, 0.8040062843676355, 0.8806030969845151, 0.8747863247863248, 0.812406015037594, 2047, 293, 499, 2161
tfidf, 20, 2, 100, 0.8288, 0.7902592301649647, 0.8687856560717196, 0.8620394173093402, 0.7996999249812453, 2012, 322, 534, 2132
tfidf, 20, 2, 400, 0.8404, 0.8079340141398271, 0.8740831295843521, 0.8693998309382924, 0.8143507972665148, 2057, 309, 489, 2145
tfidf, 20, 2, 800, 0.8412, 0.8075412411626081, 0.876120619396903, 0.8711864406779661, 0.8143939393939394, 2056, 304, 490, 2150
tfidf, 25, 2, 100, 0.839, 0.7985074626865671, 0.8810105949470253, 0.8744086021505376, 0.8082242990654206, 2033, 292, 513, 2162
tfidf, 25, 2, 400, 0.8434, 0.8130400628436764, 0.8748981255093724, 0.8708456037021456, 0.8185284025924514, 2070, 307, 476, 2147
tfidf, 25, 2, 800, 0.8456, 0.8138256087981147, 0.8785656071719642, 0.8742616033755274, 0.8197718631178708, 2072, 298, 474, 2156
tfidf, 15, 3, 100, 0.8306, 0.7820109976433621, 0.8810105949470253, 0.8720981165133597, 0.7957305852042694, 1991, 292, 555, 2162
tfidf, 15, 3, 400, 0.8364, 0.795758051846033, 0.8785656071719642, 0.8717728055077453, 0.8056801195814649, 2026, 298, 520, 2156
tfidf, 15, 3, 800, 0.8388, 0.7945797329143754, 0.884678076609617, 0.8772766695576756, 0.805864884929473, 2023, 283, 523, 2171
tfidf, 20, 3, 100, 0.8352, 0.7875098193244304, 0.884678076609617, 0.8763111888111889, 0.8005162241887905, 2005, 283, 541, 2171
tfidf, 20, 3, 400, 0.8382, 0.7992930086410055, 0.8785656071719642, 0.8722674667809687, 0.8083989501312336, 2035, 298, 511, 2156
tfidf, 20, 3, 800, 0.843, 0.802827965435978, 0.884678076609617, 0.8783841856467555, 0.8121960344182566, 2044, 283, 502, 2171
tfidf, 25, 3, 100, 0.8306, 0.7910447761194029, 0.871638141809291, 0.8647488192357234, 0.8008236615499813, 2014, 315, 532, 2139
tfidf, 25, 3, 400, 0.8384, 0.7992930086410055, 0.8789731051344744, 0.8726415094339622, 0.8084707646176912, 2035, 297, 511, 2157
tfidf, 25, 3, 800, 0.8406, 0.8067556952081697, 0.8757131214343928, 0.870707927087749, 0.8137069291934873, 2054, 305, 492, 2149
tfidf, 15, 5, 100, 0.8312, 0.7784760408483896, 0.8859005704971475, 0.8762157382847038, 0.7940102264426588, 1982, 280, 564, 2174
tfidf, 15, 5, 400, 0.8362, 0.7965435978004713, 0.8773431132844336, 0.8707599828252469, 0.8060651441407712, 2028, 301, 518, 2153
tfidf, 15, 5, 800, 0.8398, 0.7977219167321288, 0.8834555827220864, 0.8765645230902028, 0.8080506895266493, 2031, 286, 515, 2168
tfidf, 20, 5, 100, 0.8274, 0.7851531814611155, 0.8712306438467807, 0.8634989200863931, 0.7962756052141527, 1999, 316, 547, 2138
tfidf, 20, 5, 400, 0.8394, 0.7996857816182247, 0.8806030969845151, 0.8741949334478317, 0.8090602770497941, 2036, 293, 510, 2161
tfidf, 20, 5, 800, 0.8398, 0.7992930086410055, 0.8818255908720456, 0.875268817204301, 0.8089719626168225, 2035, 290, 511, 2164
tfidf, 25, 5, 100, 0.838, 0.7953652788688138, 0.8822330888345559, 0.8751080380293863, 0.8060312732688012, 2025, 289, 521, 2165
tfidf, 25, 5, 400, 0.841, 0.8047918303220738, 0.8785656071719642, 0.8730293992330634, 0.8126649076517151, 2049, 298, 497, 2156
tfidf, 25, 5, 800, 0.842, 0.8055773762765122, 0.8797881010594947, 0.8742540494458653, 0.8134890730972117, 2051, 295, 495, 2159
tfidf, 15, 7, 100, 0.829, 0.7765121759622938, 0.8834555827220864, 0.8736190897039329, 0.7921081476068689, 1977, 286, 569, 2168
tfidf, 15, 7, 400, 0.8362, 0.7973291437549097, 0.8765281173594132, 0.8701243034719246, 0.8065241844769404, 2030, 303, 516, 2151
tfidf, 15, 7, 800, 0.8382, 0.7937941869599372, 0.8842705786471068, 0.8767895878524946, 0.8051948051948052, 2021, 284, 525, 2170
tfidf, 20, 7, 100, 0.83, 0.7827965435978005, 0.8789731051344744, 0.8703056768558952, 0.7959409594095941, 1993, 297, 553, 2157
tfidf, 20, 7, 400, 0.8386, 0.7977219167321288, 0.8810105949470253, 0.8743004735256135, 0.80762047067613, 2031, 292, 515, 2162
tfidf, 20, 7, 800, 0.844, 0.8040062843676355, 0.8854930725346374, 0.8792955326460481, 0.813248502994012, 2047, 281, 499, 2173
tfidf, 25, 7, 100, 0.8302, 0.788688138256088, 0.8732681336593318, 0.8658904700301854, 0.7993286087280865, 2008, 311, 538, 2143
tfidf, 25, 7, 400, 0.8368, 0.7985074626865671, 0.8765281173594132, 0.870291095890411, 0.8074324324324325, 2033, 303, 513, 2151
tfidf, 25, 7, 800, 0.8404, 0.8040062843676355, 0.8781581092094539, 0.8725490196078431, 0.8119819140919367, 2047, 299, 499, 2155
tfidf, 15, 10, 100, 0.8276, 0.779261586802828, 0.8777506112469438, 0.8686514886164624, 0.7930780559646539, 1984, 300, 562, 2154
tfidf, 15, 10, 400, 0.8332, 0.7914375490966221, 0.8765281173594132, 0.869283865401208, 0.802013422818792, 2015, 303, 531, 2151
tfidf, 15, 10, 800, 0.8372, 0.7930086410054988, 0.8830480847595762, 0.8755420641803989, 0.8043801039346696, 2019, 287, 527, 2167
tfidf, 20, 10, 100, 0.83, 0.7855459544383346, 0.876120619396903, 0.8680555555555556, 0.7974777448071216, 2000, 304, 546, 2150
tfidf, 20, 10, 400, 0.8362, 0.7989002356637863, 0.8748981255093724, 0.8688594617684751, 0.8074464084242197, 2034, 307, 512, 2147
tfidf, 20, 10, 800, 0.8398, 0.8032207384131972, 0.8777506112469438, 0.8720682302771855, 0.8112994350282486, 2045, 300, 501, 2154
tfidf, 25, 10, 100, 0.8382, 0.7977219167321288, 0.8801955990220048, 0.8735483870967742, 0.8074766355140187, 2031, 294, 515, 2160
tfidf, 25, 10, 400, 0.8396, 0.805184603299293, 0.8753056234718827, 0.870118845500849, 0.8124054462934948, 2050, 306, 496, 2148
tfidf, 25, 10, 800, 0.841, 0.8059701492537313, 0.8773431132844336, 0.8720781980450488, 0.8133736305251228, 2052, 301, 494, 2153
tfidf, 15, 13, 100, 0.8274, 0.7729772191673213, 0.8838630806845966, 0.8735019973368842, 0.7895886421550783, 1968, 285, 578, 2169
tfidf, 15, 13, 400, 0.838, 0.7992930086410055, 0.8781581092094539, 0.8718937446443873, 0.8083270817704427, 2035, 299, 511, 2155
tfidf, 15, 13, 800, 0.8374, 0.7965435978004713, 0.8797881010594947, 0.8730090400344382, 0.806499813223758, 2028, 295, 518, 2159
tfidf, 20, 13, 100, 0.8324, 0.7898664571877455, 0.8765281173594132, 0.8690579083837511, 0.800819061801936, 2011, 303, 535, 2151
tfidf, 20, 13, 400, 0.8384, 0.8024351924587588, 0.8757131214343928, 0.8701022146507666, 0.8103318250377074, 2043, 305, 503, 2149
tfidf, 20, 13, 800, 0.84, 0.802827965435978, 0.8785656071719642, 0.8727583262169086, 0.8111361926260346, 2044, 298, 502, 2156
tfidf, 25, 13, 100, 0.8314, 0.7882953652788688, 0.876120619396903, 0.8684552141929901, 0.7995537374488657, 2007, 304, 539, 2150
tfidf, 25, 13, 400, 0.8362, 0.8000785545954439, 0.8736756316218419, 0.867916489135066, 0.8081417263475311, 2037, 310, 509, 2144
tfidf, 25, 13, 800, 0.8396, 0.8067556952081697, 0.8736756316218419, 0.8688663282571912, 0.8133535660091047, 2054, 310, 492, 2144

d2vdm, 15, 2, 100, 0.7972, 0.8114689709347996, 0.78239608801956, 0.7946153846153846, 0.8, 2066, 534, 480, 1920
d2vdm, 15, 2, 400, 0.7982, 0.8165750196386489, 0.7791361043194784, 0.7932086989698588, 0.8036990332072299, 2079, 542, 467, 1912
d2vdm, 15, 2, 800, 0.7986, 0.8153967007069913, 0.7811735941320294, 0.7944890929965557, 0.8031001256807708, 2076, 537, 470, 1917
d2vdm, 20, 2, 100, 0.794, 0.8087195600942655, 0.7787286063569682, 0.791314373558801, 0.7969140950792327, 2059, 543, 487, 1911
d2vdm, 20, 2, 400, 0.8006, 0.8181461115475255, 0.78239608801956, 0.795949560565533, 0.8057070919009651, 2083, 534, 463, 1920
d2vdm, 20, 2, 800, 0.8006, 0.8177533385703064, 0.7828035859820701, 0.7961759082217973, 0.8054507337526206, 2082, 533, 464, 1921
d2vdm, 25, 2, 100, 0.7922, 0.8036135113904164, 0.7803585982070089, 0.7914893617021277, 0.7929606625258799, 2046, 539, 500, 1915
d2vdm, 25, 2, 400, 0.7986, 0.8130400628436764, 0.7836185819070904, 0.7958477508650519, 0.8015839933305544, 2070, 531, 476, 1923
d2vdm, 25, 2, 800, 0.8004, 0.8157894736842105, 0.7844335778321109, 0.7970069071373753, 0.804093567251462, 2077, 529, 469, 1925
d2vdm, 15, 3, 100, 0.7946, 0.8091123330714847, 0.7795436022819886, 0.7920030757401, 0.7974155898290954, 2060, 541, 486, 1913
d2vdm, 15, 3, 400, 0.7994, 0.8185388845247447, 0.7795436022819886, 0.7939047619047619, 0.8054736842105263, 2084, 541, 462, 1913
d2vdm, 15, 3, 800, 0.7984, 0.8161822466614297, 0.7799511002444988, 0.7937356760886173, 0.8035264483627204, 2078, 540, 468, 1914
d2vdm, 20, 3, 100, 0.7936, 0.8091123330714847, 0.7775061124694377, 0.7904834996162702, 0.7969924812030075, 2060, 546, 486, 1908
d2vdm, 20, 3, 400, 0.8022, 0.8205027494108406, 0.7832110839445803, 0.7970240366272415, 0.8079024800336275, 2089, 532, 457, 1922
d2vdm, 20, 3, 800, 0.8026, 0.8201099764336214, 0.7844335778321109, 0.7978601452044326, 0.8078052874527906, 2088, 529, 458, 1925
d2vdm, 25, 3, 100, 0.7924, 0.8091123330714847, 0.7750611246943765, 0.7886676875957122, 0.7964824120603015, 2060, 552, 486, 1902
d2vdm, 25, 3, 400, 0.8048, 0.8232521602513747, 0.7856560717196414, 0.7993897787948131, 0.8107653490328006, 2096, 526, 450, 1928
d2vdm, 25, 3, 800, 0.8038, 0.8201099764336214, 0.786878565607172, 0.7996936039831483, 0.8082879866052741, 2088, 523, 458, 1931
d2vdm, 15, 5, 100, 0.7962, 0.8150039277297721, 0.7766911165444172, 0.7910789172703012, 0.8018510727808161, 2075, 548, 471, 1906
d2vdm, 15, 5, 400, 0.8034, 0.821681068342498, 0.7844335778321109, 0.7981686379244564, 0.8091635140815469, 2092, 529, 454, 1925
d2vdm, 15, 5, 800, 0.801, 0.8208955223880597, 0.7803585982070089, 0.7949790794979079, 0.8076760860396457, 2090, 539, 456, 1915
d2vdm, 20, 5, 100, 0.7958, 0.8095051060487038, 0.7815810920945395, 0.7936080092414324, 0.7981689554723262, 2061, 536, 485, 1918
d2vdm, 20, 5, 400, 0.8014, 0.8197172034564022, 0.78239608801956, 0.7962609690957649, 0.807061790668348, 2087, 534, 459, 1920
d2vdm, 20, 5, 800, 0.8018, 0.8189316575019638, 0.7840260798696006, 0.7973231357552581, 0.8067085953878407, 2085, 530, 461, 1924
d2vdm, 25, 5, 100, 0.7956, 0.8091123330714847, 0.7815810920945395, 0.7935285053929122, 0.7978369384359401, 2060, 536, 486, 1918
d2vdm, 25, 5, 400, 0.8012, 0.8197172034564022, 0.7819885900570497, 0.795957284515637, 0.8069806560134567, 2087, 535, 459, 1919
d2vdm, 25, 5, 800, 0.8018, 0.8201099764336214, 0.7828035859820701, 0.7966425028615033, 0.8074821353509878, 2088, 533, 458, 1921
d2vdm, 15, 7, 100, 0.7956, 0.8153967007069913, 0.7750611246943765, 0.7899543378995434, 0.8018549747048904, 2076, 552, 470, 1902
d2vdm, 15, 7, 400, 0.7978, 0.8201099764336214, 0.7746536267318663, 0.7906096175691026, 0.8058499364137346, 2088, 553, 458, 1901
d2vdm, 15, 7, 800, 0.8018, 0.8201099764336214, 0.7828035859820701, 0.7966425028615033, 0.8074821353509878, 2088, 533, 458, 1921
d2vdm, 20, 7, 100, 0.7954, 0.812254516889238, 0.7779136104319478, 0.7914274779946422, 0.7997486384583159, 2068, 545, 478, 1909
d2vdm, 20, 7, 400, 0.7978, 0.819324430479183, 0.7754686226568868, 0.7910504361016306, 0.8053322048243758, 2086, 551, 460, 1903
d2vdm, 20, 7, 800, 0.799, 0.8173605655930872, 0.7799511002444988, 0.7939717665013354, 0.8045397225725095, 2081, 540, 465, 1914
d2vdm, 25, 7, 100, 0.7954, 0.812254516889238, 0.7779136104319478, 0.7914274779946422, 0.7997486384583159, 2068, 545, 478, 1909
d2vdm, 25, 7, 400, 0.799, 0.8208955223880597, 0.7762836185819071, 0.7919666540356195, 0.806861499364676, 2090, 549, 456, 1905
d2vdm, 25, 7, 800, 0.7988, 0.8173605655930872, 0.7795436022819886, 0.7936689549961862, 0.804457527333894, 2081, 541, 465, 1913
d2vdm, 15, 10, 100, 0.7932, 0.8150039277297721, 0.7705786471067645, 0.7865807429871114, 0.8005927180355631, 2075, 563, 471, 1891
d2vdm, 15, 10, 400, 0.7974, 0.816967792615868, 0.7770986145069275, 0.7917776931861439, 0.8036241045090603, 2080, 547, 466, 1907
d2vdm, 15, 10, 800, 0.7986, 0.8161822466614297, 0.7803585982070089, 0.7940389759266335, 0.8036088963491398, 2078, 539, 468, 1915
d2vdm, 20, 10, 100, 0.7904, 0.8095051060487038, 0.7705786471067645, 0.7854420731707317, 0.7958754208754208, 2061, 563, 485, 1891
d2vdm, 20, 10, 400, 0.7986, 0.8173605655930872, 0.7791361043194784, 0.7933663743804804, 0.8043752629364745, 2081, 542, 465, 1912
d2vdm, 20, 10, 800, 0.7986, 0.816967792615868, 0.7795436022819886, 0.7935902327355971, 0.8041193778898696, 2080, 541, 466, 1913
d2vdm, 25, 10, 100, 0.7904, 0.8095051060487038, 0.7705786471067645, 0.7854420731707317, 0.7958754208754208, 2061, 563, 485, 1891
d2vdm, 25, 10, 400, 0.7988, 0.8173605655930872, 0.7795436022819886, 0.7936689549961862, 0.804457527333894, 2081, 541, 465, 1913
d2vdm, 25, 10, 800, 0.7992, 0.8185388845247447, 0.7791361043194784, 0.7936024371667936, 0.8053917438921652, 2084, 542, 462, 1912
d2vdm, 15, 13, 100, 0.789, 0.8059701492537313, 0.7713936430317848, 0.7853042479908151, 0.7930456640134059, 2052, 561, 494, 1893
d2vdm, 15, 13, 400, 0.7958, 0.8130400628436764, 0.7779136104319478, 0.7915869980879541, 0.80041928721174, 2070, 545, 476, 1909
d2vdm, 15, 13, 800, 0.7962, 0.8118617439120188, 0.7799511002444988, 0.7928653624856157, 0.7998328458002507, 2067, 540, 479, 1914
d2vdm, 20, 13, 100, 0.7898, 0.8043990573448547, 0.7746536267318663, 0.7873894655901577, 0.7924135056273447, 2048, 553, 498, 1901
d2vdm, 20, 13, 400, 0.7954, 0.8134328358208955, 0.7766911165444172, 0.7907598319969454, 0.8005039899202016, 2071, 548, 475, 1906
d2vdm, 20, 13, 800, 0.795, 0.809897879025923, 0.7795436022819886, 0.7921628889742605, 0.7980809345014601, 2062, 541, 484, 1913
d2vdm, 25, 13, 100, 0.7898, 0.8043990573448547, 0.7746536267318663, 0.7873894655901577, 0.7924135056273447, 2048, 553, 498, 1901
d2vdm, 25, 13, 400, 0.7954, 0.8134328358208955, 0.7766911165444172, 0.7907598319969454, 0.8005039899202016, 2071, 548, 475, 1906
d2vdm, 25, 13, 800, 0.7948, 0.8095051060487038, 0.7795436022819886, 0.7920830130668717, 0.7977481234361968, 2061, 541, 485, 1913

d2vdbow, 15, 2, 100, 0.8086, 0.8676355066771406, 0.7473512632436837, 0.7808412866737363, 0.8447719944725933, 2209, 620, 337, 1834
d2vdbow, 15, 2, 400, 0.8124, 0.8711704634721131, 0.7514262428687857, 0.7842998585572843, 0.848987108655617, 2218, 610, 328, 1844
d2vdbow, 15, 2, 800, 0.8124, 0.8699921445404556, 0.7526487367563163, 0.7849043231750532, 0.8480257116620753, 2215, 607, 331, 1847
d2vdbow, 20, 2, 100, 0.8124, 0.8633150039277298, 0.7595762021189894, 0.7883787661406025, 0.8426763110307414, 2198, 590, 348, 1864
d2vdbow, 20, 2, 400, 0.8088, 0.8692065985860172, 0.7461287693561532, 0.7803244005641748, 0.8461182994454713, 2213, 623, 333, 1831
d2vdbow, 20, 2, 800, 0.8114, 0.8703849175176748, 0.7502037489812551, 0.783315659243549, 0.8479963150621833, 2216, 613, 330, 1841
d2vdbow, 25, 2, 100, 0.8166, 0.8668499607227023, 0.7644661776691116, 0.79245960502693, 0.8469525959367946, 2207, 578, 339, 1876
d2vdbow, 25, 2, 400, 0.8084, 0.868421052631579, 0.7461287693561532, 0.7801693719124911, 0.84533702677747, 2211, 623, 335, 1831
d2vdbow, 25, 2, 800, 0.8106, 0.8703849175176748, 0.7485737571312143, 0.7822096717260855, 0.8477157360406091, 2216, 617, 330, 1837
d2vdbow, 15, 3, 100, 0.8094, 0.8617439120188531, 0.7550937245313774, 0.7849731663685152, 0.8403628117913832, 2194, 601, 352, 1853
d2vdbow, 15, 3, 400, 0.8082, 0.8719560094265515, 0.7420537897310513, 0.7781282860147214, 0.848160223567769, 2220, 633, 326, 1821
d2vdbow, 15, 3, 800, 0.8114, 0.8762765121759623, 0.7440912795436023, 0.7803427771948234, 0.8528724894908921, 2231, 628, 315, 1826
d2vdbow, 20, 3, 100, 0.8056, 0.8644933228593873, 0.7444987775061125, 0.7782885431400283, 0.8411602209944752, 2201, 627, 345, 1827
d2vdbow, 20, 3, 400, 0.8116, 0.8747054202670856, 0.7461287693561532, 0.7814035087719299, 0.8516279069767442, 2227, 623, 319, 1831
d2vdbow, 20, 3, 800, 0.8118, 0.8743126472898665, 0.7469437652811736, 0.7818756585879874, 0.8513701811425918, 2226, 621, 320, 1833
d2vdbow, 25, 3, 100, 0.8046, 0.8668499607227023, 0.7400162999185004, 0.7757469244288225, 0.8426914153132251, 2207, 638, 339, 1816
d2vdbow, 25, 3, 400, 0.8106, 0.8770620581304006, 0.7416462917685411, 0.7788629229159401, 0.853258321612752, 2233, 634, 313, 1820
d2vdbow, 25, 3, 800, 0.8104, 0.8731343283582089, 0.7453137734311328, 0.7805477528089888, 0.849907063197026, 2223, 625, 323, 1829
d2vdbow, 15, 5, 100, 0.8104, 0.8605655930871956, 0.7583537082314589, 0.7869971264367817, 0.8398014440433214, 2191, 593, 355, 1861
d2vdbow, 15, 5, 400, 0.8096, 0.8703849175176748, 0.7465362673186634, 0.780831571529246, 0.84736355226642, 2216, 622, 330, 1832
d2vdbow, 15, 5, 800, 0.8104, 0.8743126472898665, 0.7440912795436023, 0.779957953749124, 0.8508853681267474, 2226, 628, 320, 1826
d2vdbow, 20, 5, 100, 0.8058, 0.8660644147682639, 0.7432762836185819, 0.7777777777777778, 0.8424942263279446, 2205, 630, 341, 1824
d2vdbow, 20, 5, 400, 0.805, 0.8711704634721131, 0.7363488182559087, 0.7741710296684119, 0.8463700234192038, 2218, 647, 328, 1807
d2vdbow, 20, 5, 800, 0.808, 0.8723487824037707, 0.741238793806031, 0.7776610644257703, 0.8484141791044776, 2221, 635, 325, 1819
d2vdbow, 25, 5, 100, 0.8054, 0.8648860958366065, 0.743683781581092, 0.7778170257859414, 0.8414015675426464, 2202, 629, 344, 1825
d2vdbow, 25, 5, 400, 0.8038, 0.8692065985860172, 0.7359413202933985, 0.7735057672142608, 0.844319775596073, 2213, 648, 333, 1806
d2vdbow, 25, 5, 800, 0.8086, 0.8727415553809897, 0.7420537897310513, 0.7782837127845884, 0.848951048951049, 2222, 633, 324, 1821
d2vdbow, 15, 7, 100, 0.806, 0.8648860958366065, 0.7449062754686226, 0.7786421499292786, 0.8416206261510129, 2202, 626, 344, 1828
d2vdbow, 15, 7, 400, 0.8094, 0.8735271013354281, 0.7428687856560717, 0.7789842381786339, 0.8498834498834499, 2224, 631, 322, 1823
d2vdbow, 15, 7, 800, 0.813, 0.8747054202670856, 0.7489812550937245, 0.7833274709813577, 0.8521094112192861, 2227, 616, 319, 1838
d2vdbow, 20, 7, 100, 0.8086, 0.870777690494894, 0.7440912795436023, 0.779261862917399, 0.8473317865429234, 2217, 628, 329, 1826
d2vdbow, 20, 7, 400, 0.8122, 0.8750981932443048, 0.7469437652811736, 0.782028782028782, 0.8521617852161785, 2228, 621, 318, 1833
d2vdbow, 20, 7, 800, 0.8122, 0.8750981932443048, 0.7469437652811736, 0.782028782028782, 0.8521617852161785, 2228, 621, 318, 1833
d2vdbow, 25, 7, 100, 0.8094, 0.8715632364493323, 0.7449062754686226, 0.7799648506151142, 0.8482598607888631, 2219, 626, 327, 1828
d2vdbow, 25, 7, 400, 0.8122, 0.8750981932443048, 0.7469437652811736, 0.782028782028782, 0.8521617852161785, 2228, 621, 318, 1833
d2vdbow, 25, 7, 800, 0.8108, 0.8739198743126473, 0.7453137734311328, 0.7807017543859649, 0.8506976744186047, 2225, 625, 321, 1829
d2vdbow, 15, 10, 100, 0.8046, 0.8715632364493323, 0.7351263243683781, 0.7734402230742419, 0.8465509150633506, 2219, 650, 327, 1804
d2vdbow, 15, 10, 400, 0.8094, 0.8727415553809897, 0.743683781581092, 0.7793756576639775, 0.849232201023732, 2222, 629, 324, 1825
d2vdbow, 15, 10, 800, 0.8082, 0.8703849175176748, 0.743683781581092, 0.7789103690685413, 0.8468677494199536, 2216, 629, 330, 1825
d2vdbow, 20, 10, 100, 0.8042, 0.8743126472898665, 0.7314588427057864, 0.7715771230502599, 0.8486997635933806, 2226, 659, 320, 1795
d2vdbow, 20, 10, 400, 0.807, 0.8715632364493323, 0.7400162999185004, 0.7766888344417221, 0.8474101726551563, 2219, 638, 327, 1816
d2vdbow, 20, 10, 800, 0.81, 0.8723487824037707, 0.7453137734311328, 0.7803935347856641, 0.8491179201485608, 2221, 625, 325, 1829
d2vdbow, 25, 10, 100, 0.8042, 0.8743126472898665, 0.7314588427057864, 0.7715771230502599, 0.8486997635933806, 2226, 659, 320, 1795
d2vdbow, 25, 10, 400, 0.807, 0.8715632364493323, 0.7400162999185004, 0.7766888344417221, 0.8474101726551563, 2219, 638, 327, 1816
d2vdbow, 25, 10, 800, 0.81, 0.8723487824037707, 0.7453137734311328, 0.7803935347856641, 0.8491179201485608, 2221, 625, 325, 1829
d2vdbow, 15, 13, 100, 0.8022, 0.8589945011783189, 0.7432762836185819, 0.7763578274760383, 0.8355474118185983, 2187, 630, 359, 1824
d2vdbow, 15, 13, 400, 0.8068, 0.8637077769049489, 0.747758761206194, 0.7803406671398154, 0.8409715857011916, 2199, 619, 347, 1835
d2vdbow, 15, 13, 800, 0.8072, 0.8629222309505106, 0.7493887530562348, 0.781294452347084, 0.8404936014625228, 2197, 615, 349, 1839
d2vdbow, 20, 13, 100, 0.7998, 0.8601728201099764, 0.7371638141809291, 0.7724867724867724, 0.8355658198614319, 2190, 645, 356, 1809
d2vdbow, 20, 13, 400, 0.8068, 0.8648860958366065, 0.7465362673186634, 0.7797450424929179, 0.8419117647058824, 2202, 622, 344, 1832
d2vdbow, 20, 13, 800, 0.8064, 0.8621366849960723, 0.7485737571312143, 0.7805832147937412, 0.8395795246800731, 2195, 617, 351, 1837
d2vdbow, 25, 13, 100, 0.7998, 0.8601728201099764, 0.7371638141809291, 0.7724867724867724, 0.8355658198614319, 2190, 645, 356, 1809
d2vdbow, 25, 13, 400, 0.8068, 0.8648860958366065, 0.7465362673186634, 0.7797450424929179, 0.8419117647058824, 2202, 622, 344, 1832
d2vdbow, 25, 13, 800, 0.8066, 0.8625294579732914, 0.7485737571312143, 0.7806612157838606, 0.8399634202103338, 2196, 617, 350, 1837

