Model name, max_depth, min_samples_leaf, n_estimators, Accuracy, Precision (True), Precision (False), Recall (True), Recall (False), True Positives, False Negatives, False Positives, False Negatives
d2vdm100, 15, 2, 100, 0.7834, 0.7894736842105263, 0.7770986145069275, 0.7860774344935472, 0.7805976258698322, 2010, 547, 536, 1907
d2vdm100, 15, 2, 400, 0.7888, 0.7894736842105263, 0.7881010594947025, 0.7944664031620553, 0.7829959514170041, 2010, 520, 536, 1934
d2vdm100, 15, 2, 800, 0.795, 0.7930086410054988, 0.7970660146699267, 0.8021454112038141, 0.7877567458719291, 2019, 498, 527, 1956
d2vdm100, 20, 2, 100, 0.7858, 0.7977219167321288, 0.7734311328443357, 0.7850792423656745, 0.7865727310401989, 2031, 556, 515, 1898
d2vdm100, 20, 2, 400, 0.7904, 0.7953652788688138, 0.7852485737571312, 0.7934952978056427, 0.7871732026143791, 2025, 527, 521, 1927
d2vdm100, 20, 2, 800, 0.7988, 0.7989002356637863, 0.7986960065199674, 0.8045886075949367, 0.7928802588996764, 2034, 494, 512, 1960
d2vdm100, 25, 2, 100, 0.7804, 0.7875098193244304, 0.7730236348818256, 0.782591725214676, 0.7780968006562756, 2005, 557, 541, 1897
d2vdm100, 25, 2, 400, 0.791, 0.7922230950510605, 0.7897310513447433, 0.7962889853928149, 0.7855695176327523, 2017, 516, 529, 1938
d2vdm100, 25, 2, 800, 0.7984, 0.798114689709348, 0.7986960065199674, 0.8044338875692795, 0.7922392886014551, 2032, 494, 514, 1960
d2vdm100, 15, 3, 100, 0.7842, 0.7871170463472114, 0.7811735941320294, 0.7886658795749705, 0.7795851972346483, 2004, 537, 542, 1917
d2vdm100, 15, 3, 400, 0.7946, 0.7969363707776905, 0.7921760391198044, 0.7991335171327294, 0.78992279561154, 2029, 510, 517, 1944
d2vdm100, 15, 3, 800, 0.7942, 0.7922230950510605, 0.7962510187449062, 0.8013508144616607, 0.7869512686266613, 2017, 500, 529, 1954
d2vdm100, 20, 3, 100, 0.7876, 0.7926158680282797, 0.78239608801956, 0.7907523510971787, 0.7843137254901961, 2018, 534, 528, 1920
d2vdm100, 20, 3, 400, 0.7896, 0.7910447761194029, 0.7881010594947025, 0.7947908445146015, 0.7842660178426601, 2014, 520, 532, 1934
d2vdm100, 20, 3, 800, 0.7956, 0.7969363707776905, 0.7942135289323553, 0.8007103393843725, 0.7903487429034874, 2029, 505, 517, 1949
d2vdm100, 25, 3, 100, 0.7822, 0.783974862529458, 0.7803585982070089, 0.7873767258382643, 0.7768762677484787, 1996, 539, 550, 1915
d2vdm100, 25, 3, 400, 0.7904, 0.7941869599371564, 0.7864710676446618, 0.7941869599371564, 0.7864710676446618, 2022, 524, 524, 1930
d2vdm100, 25, 3, 800, 0.7944, 0.7949725058915946, 0.7938060309698451, 0.8, 0.7886639676113361, 2024, 506, 522, 1948
d2vdm100, 15, 5, 100, 0.7908, 0.7867242733699922, 0.7950285248573757, 0.7992817238627294, 0.7822774659182037, 2003, 503, 543, 1951
d2vdm100, 15, 5, 400, 0.7874, 0.7835820895522388, 0.7913610431947841, 0.7957718388512166, 0.7789811472121941, 1995, 512, 551, 1942
d2vdm100, 15, 5, 800, 0.794, 0.7894736842105263, 0.7986960065199674, 0.8027156549520766, 0.7852564102564102, 2010, 494, 536, 1960
d2vdm100, 20, 5, 100, 0.786, 0.7871170463472114, 0.784841075794621, 0.7914691943127962, 0.7803889789303079, 2004, 528, 542, 1926
d2vdm100, 20, 5, 400, 0.7926, 0.7930086410054988, 0.7921760391198044, 0.7983392645314353, 0.7867260218535006, 2019, 510, 527, 1944
d2vdm100, 20, 5, 800, 0.7962, 0.7945797329143754, 0.797881010594947, 0.8030964668519254, 0.7891979040709391, 2023, 496, 523, 1958
d2vdm100, 25, 5, 100, 0.786, 0.7890809112333071, 0.7828035859820701, 0.7903225806451613, 0.7815296989422295, 2009, 533, 537, 1921
d2vdm100, 25, 5, 400, 0.7922, 0.7926158680282797, 0.7917685411572942, 0.7979438513246342, 0.7863213273978147, 2018, 511, 528, 1943
d2vdm100, 25, 5, 800, 0.795, 0.793401413982718, 0.7966585167074165, 0.8019055180627233, 0.7879887142281338, 2020, 499, 526, 1955
d2vdm100, 15, 7, 100, 0.782, 0.788688138256088, 0.7750611246943765, 0.784375, 0.7795081967213114, 2008, 552, 538, 1902
d2vdm100, 15, 7, 400, 0.792, 0.7914375490966221, 0.7925835370823145, 0.7983359746434231, 0.7855411954765751, 2015, 509, 531, 1945
d2vdm100, 15, 7, 800, 0.7916, 0.7902592301649647, 0.7929910350448248, 0.7984126984126985, 0.7846774193548387, 2012, 508, 534, 1946
d2vdm100, 20, 7, 100, 0.7814, 0.7827965435978005, 0.7799511002444988, 0.7868140544808527, 0.775841102553709, 1993, 540, 553, 1914
d2vdm100, 20, 7, 400, 0.7892, 0.7871170463472114, 0.7913610431947841, 0.7965023847376789, 0.7818035426731079, 2004, 512, 542, 1942
d2vdm100, 20, 7, 800, 0.7906, 0.788688138256088, 0.7925835370823145, 0.7977751291219706, 0.7833266210229561, 2008, 509, 538, 1945
d2vdm100, 25, 7, 100, 0.7812, 0.7827965435978005, 0.7795436022819886, 0.7865035516969219, 0.7757502027575021, 1993, 541, 553, 1913
d2vdm100, 25, 7, 400, 0.7886, 0.786331500392773, 0.7909535452322738, 0.7960238568588469, 0.7810865191146882, 2002, 513, 544, 1941
d2vdm100, 25, 7, 800, 0.7904, 0.7879025923016496, 0.7929910350448248, 0.7979315831344471, 0.7827835880933226, 2006, 508, 540, 1946
d2vdm100, 15, 10, 100, 0.776, 0.7717989002356638, 0.7803585982070089, 0.7847444089456869, 0.7672275641025641, 1965, 539, 581, 1915
d2vdm100, 15, 10, 400, 0.7852, 0.7835820895522388, 0.786878565607172, 0.7922954725972995, 0.7780016116035455, 1995, 523, 551, 1931
d2vdm100, 15, 10, 800, 0.7912, 0.7867242733699922, 0.7958435207823961, 0.7999201277955271, 0.7824519230769231, 2003, 501, 543, 1953
d2vdm100, 20, 10, 100, 0.776, 0.7717989002356638, 0.7803585982070089, 0.7847444089456869, 0.7672275641025641, 1965, 539, 581, 1915
d2vdm100, 20, 10, 400, 0.7864, 0.7824037706205813, 0.7905460472697636, 0.7948922585794094, 0.7778668805132317, 1992, 514, 554, 1940
d2vdm100, 20, 10, 800, 0.7898, 0.7855459544383346, 0.7942135289323553, 0.7984031936127745, 0.7811623246492986, 2000, 505, 546, 1949
d2vdm100, 25, 10, 100, 0.776, 0.7717989002356638, 0.7803585982070089, 0.7847444089456869, 0.7672275641025641, 1965, 539, 581, 1915
d2vdm100, 25, 10, 400, 0.7864, 0.7824037706205813, 0.7905460472697636, 0.7948922585794094, 0.7778668805132317, 1992, 514, 554, 1940
d2vdm100, 25, 10, 800, 0.7898, 0.7855459544383346, 0.7942135289323553, 0.7984031936127745, 0.7811623246492986, 2000, 505, 546, 1949
d2vdm100, 15, 13, 100, 0.7854, 0.7859387274155538, 0.784841075794621, 0.7912218268090154, 0.7794415216511533, 2001, 528, 545, 1926
d2vdm100, 15, 13, 400, 0.786, 0.7906520031421839, 0.7811735941320294, 0.7894117647058824, 0.7824489795918367, 2013, 537, 533, 1917
d2vdm100, 15, 13, 800, 0.7868, 0.7882953652788688, 0.7852485737571312, 0.7920284135753749, 0.7814274128142741, 2007, 527, 539, 1927
d2vdm100, 20, 13, 100, 0.785, 0.7867242733699922, 0.7832110839445803, 0.790138067061144, 0.7797160243407708, 2003, 532, 543, 1922
d2vdm100, 20, 13, 400, 0.787, 0.7914375490966221, 0.78239608801956, 0.7905060808160063, 0.7833537331701347, 2015, 534, 531, 1920
d2vdm100, 20, 13, 800, 0.7854, 0.7871170463472114, 0.7836185819070904, 0.7905325443786982, 0.7801217038539554, 2004, 531, 542, 1923
d2vdm100, 25, 13, 100, 0.785, 0.7867242733699922, 0.7832110839445803, 0.790138067061144, 0.7797160243407708, 2003, 532, 543, 1922
d2vdm100, 25, 13, 400, 0.787, 0.7914375490966221, 0.78239608801956, 0.7905060808160063, 0.7833537331701347, 2015, 534, 531, 1920
d2vdm100, 25, 13, 800, 0.7854, 0.7871170463472114, 0.7836185819070904, 0.7905325443786982, 0.7801217038539554, 2004, 531, 542, 1923

d2vdbow100, 15, 2, 100, 0.8056, 0.8366064414768264, 0.7734311328443357, 0.7930007446016382, 0.8202247191011236, 2130, 556, 416, 1898
d2vdbow100, 15, 2, 400, 0.805, 0.8421052631578947, 0.7665036674816625, 0.7891056312108944, 0.823915900131406, 2144, 573, 402, 1881
d2vdbow100, 15, 2, 800, 0.8078, 0.8464257659073056, 0.7677261613691931, 0.7908256880733945, 0.8281318681318681, 2155, 570, 391, 1884
d2vdbow100, 20, 2, 100, 0.8008, 0.8362136684996072, 0.7640586797066015, 0.7861890694239291, 0.8180628272251309, 2129, 579, 417, 1875
d2vdbow100, 20, 2, 400, 0.8078, 0.8468185388845247, 0.767318663406683, 0.7906123945727906, 0.8284205895292565, 2156, 571, 390, 1883
d2vdbow100, 20, 2, 800, 0.8108, 0.8531029065200314, 0.7669111654441728, 0.7915451895043731, 0.8342198581560284, 2172, 572, 374, 1882
d2vdbow100, 25, 2, 100, 0.8034, 0.835820895522388, 0.7697636511817441, 0.7901968065354623, 0.8188123103597746, 2128, 565, 418, 1889
d2vdbow100, 25, 2, 400, 0.8078, 0.8483896307934015, 0.7656886715566422, 0.7897623400365631, 0.8295805739514349, 2160, 575, 386, 1879
d2vdbow100, 25, 2, 800, 0.8098, 0.8515318146111548, 0.7665036674816625, 0.790952207223641, 0.8326693227091634, 2168, 573, 378, 1881
d2vdbow100, 15, 3, 100, 0.7982, 0.8322859387274155, 0.7628361858190709, 0.7845242502776749, 0.8142670726402784, 2119, 582, 427, 1872
d2vdbow100, 15, 3, 400, 0.8052, 0.845247446975648, 0.7636511817440913, 0.787701317715959, 0.826278659611993, 2152, 580, 394, 1874
d2vdbow100, 15, 3, 800, 0.8066, 0.842890809112333, 0.7689486552567237, 0.7910062661260597, 0.825098382160035, 2146, 567, 400, 1887
d2vdbow100, 20, 3, 100, 0.7934, 0.8421052631578947, 0.7428687856560717, 0.7726126126126126, 0.8193258426966292, 2144, 631, 402, 1823
d2vdbow100, 20, 3, 400, 0.8048, 0.8531029065200314, 0.7546862265688672, 0.7829848594087959, 0.8319856244384546, 2172, 602, 374, 1852
d2vdbow100, 20, 3, 800, 0.8078, 0.8503534956794973, 0.7636511817440913, 0.7887067395264117, 0.8310421286031042, 2165, 580, 381, 1874
d2vdbow100, 25, 3, 100, 0.7956, 0.8468185388845247, 0.7424612876935616, 0.7733142037302726, 0.8236889692585895, 2156, 632, 390, 1822
d2vdbow100, 25, 3, 400, 0.8062, 0.8527101335428122, 0.7579462102689487, 0.7851717902350813, 0.8322147651006712, 2171, 594, 375, 1860
d2vdbow100, 25, 3, 800, 0.8048, 0.8479968578161823, 0.7599837000814996, 0.7856622998544396, 0.8281527531083481, 2159, 589, 387, 1865
d2vdbow100, 15, 5, 100, 0.8038, 0.8232521602513747, 0.7836185819070904, 0.7978682908260373, 0.8103666245259166, 2096, 531, 450, 1923
d2vdbow100, 15, 5, 400, 0.8088, 0.8483896307934015, 0.7677261613691931, 0.7912087912087912, 0.8299559471365638, 2160, 570, 386, 1884
d2vdbow100, 15, 5, 800, 0.8096, 0.8472113118617439, 0.7705786471067645, 0.7930147058823529, 0.8293859649122807, 2157, 563, 389, 1891
d2vdbow100, 20, 5, 100, 0.7972, 0.8440691280439906, 0.7485737571312143, 0.7769342010122922, 0.8222918531781558, 2149, 617, 397, 1837
d2vdbow100, 20, 5, 400, 0.8028, 0.8464257659073056, 0.7575387123064384, 0.7836363636363637, 0.8262222222222222, 2155, 595, 391, 1859
d2vdbow100, 20, 5, 800, 0.8076, 0.8507462686567164, 0.7628361858190709, 0.7882096069868996, 0.8312611012433393, 2166, 582, 380, 1872
d2vdbow100, 25, 5, 100, 0.7956, 0.8432835820895522, 0.7461287693561532, 0.7750902527075813, 0.8210762331838565, 2147, 623, 399, 1831
d2vdbow100, 25, 5, 400, 0.8022, 0.8456402199528672, 0.7571312143439283, 0.7831938886867952, 0.8254109284762328, 2153, 596, 393, 1858
d2vdbow100, 25, 5, 800, 0.8074, 0.8495679497250589, 0.7636511817440913, 0.7885526795479402, 0.8303057155516171, 2163, 580, 383, 1874
d2vdbow100, 15, 7, 100, 0.7984, 0.8354281225451688, 0.7599837000814996, 0.7831369661266568, 0.8165499124343257, 2127, 589, 419, 1865
d2vdbow100, 15, 7, 400, 0.8096, 0.8511390416339356, 0.7665036674816625, 0.7908759124087591, 0.8323008849557522, 2167, 573, 379, 1881
d2vdbow100, 15, 7, 800, 0.8092, 0.8499607227022781, 0.7669111654441728, 0.7909356725146199, 0.8312720848056537, 2164, 572, 382, 1882
d2vdbow100, 20, 7, 100, 0.7954, 0.8252160251374705, 0.7644661776691116, 0.7842478536767451, 0.8082722964239551, 2101, 578, 445, 1876
d2vdbow100, 20, 7, 400, 0.8084, 0.8550667714061273, 0.7599837000814996, 0.7870571221981201, 0.8348254252461952, 2177, 589, 369, 1865
d2vdbow100, 20, 7, 800, 0.8108, 0.8483896307934015, 0.771801140994295, 0.7941176470588235, 0.8307017543859649, 2160, 560, 386, 1894
d2vdbow100, 25, 7, 100, 0.7956, 0.8248232521602514, 0.7652811735941321, 0.7847533632286996, 0.8080895008605852, 2100, 576, 446, 1878
d2vdbow100, 25, 7, 400, 0.8068, 0.852317360565593, 0.7595762021189894, 0.7862318840579711, 0.8321428571428572, 2170, 590, 376, 1864
d2vdbow100, 25, 7, 800, 0.8098, 0.8472113118617439, 0.7709861450692747, 0.7933063626333211, 0.8294607628233231, 2157, 562, 389, 1892
d2vdbow100, 15, 10, 100, 0.8012, 0.8338570306362922, 0.767318663406683, 0.7880475129918337, 0.8165654813529922, 2123, 571, 423, 1883
d2vdbow100, 15, 10, 400, 0.8082, 0.8495679497250589, 0.7652811735941321, 0.7897042716319824, 0.8306059265811587, 2163, 576, 383, 1878
d2vdbow100, 15, 10, 800, 0.8074, 0.8507462686567164, 0.7624286878565607, 0.7879228810476537, 0.8311861394935585, 2166, 583, 380, 1871
d2vdbow100, 20, 10, 100, 0.8008, 0.8381775333857031, 0.7620211898940505, 0.7851361295069904, 0.8194566170026293, 2134, 584, 412, 1870
d2vdbow100, 20, 10, 400, 0.8042, 0.8527101335428122, 0.7538712306438468, 0.7823423423423423, 0.8314606741573034, 2171, 604, 375, 1850
d2vdbow100, 20, 10, 800, 0.8052, 0.8472113118617439, 0.7616136919315404, 0.7866520787746171, 0.8277236492471214, 2157, 585, 389, 1869
d2vdbow100, 25, 10, 100, 0.8004, 0.8381775333857031, 0.7612061939690301, 0.7845588235294118, 0.8192982456140351, 2134, 586, 412, 1868
d2vdbow100, 25, 10, 400, 0.8038, 0.8531029065200314, 0.7526487367563163, 0.7815761065131342, 0.8316073840612337, 2172, 607, 374, 1847
d2vdbow100, 25, 10, 800, 0.8056, 0.8483896307934015, 0.7612061939690301, 0.786598689002185, 0.8287488908606921, 2160, 586, 386, 1868
d2vdbow100, 15, 13, 100, 0.7998, 0.8456402199528672, 0.752241238793806, 0.7797899311843535, 0.8244752121482805, 2153, 608, 393, 1846
d2vdbow100, 15, 13, 400, 0.803, 0.8468185388845247, 0.7575387123064384, 0.7837150127226463, 0.8265895953757225, 2156, 595, 390, 1859
d2vdbow100, 15, 13, 800, 0.8038, 0.8491751767478397, 0.7567237163814181, 0.7836172526277637, 0.8286479250334672, 2162, 597, 384, 1857
d2vdbow100, 20, 13, 100, 0.8006, 0.8464257659073056, 0.7530562347188264, 0.7805143064107207, 0.825368468066101, 2155, 606, 391, 1848
d2vdbow100, 20, 13, 400, 0.8048, 0.8495679497250589, 0.7583537082314589, 0.784833091436865, 0.8293226381461676, 2163, 593, 383, 1861
d2vdbow100, 20, 13, 800, 0.8062, 0.8515318146111548, 0.7591687041564792, 0.7857919536063791, 0.8313253012048193, 2168, 591, 378, 1863
d2vdbow100, 25, 13, 100, 0.8006, 0.8464257659073056, 0.7530562347188264, 0.7805143064107207, 0.825368468066101, 2155, 606, 391, 1848
d2vdbow100, 25, 13, 400, 0.8048, 0.8495679497250589, 0.7583537082314589, 0.784833091436865, 0.8293226381461676, 2163, 593, 383, 1861
d2vdbow100, 25, 13, 800, 0.8058, 0.8515318146111548, 0.7583537082314589, 0.7852227453821079, 0.8311746315319339, 2168, 593, 378, 1861

w2vavg, 15, 2, 100, 0.745, 0.7450903377847604, 0.7449062754686226, 0.7518826793499802, 0.7379895034315704, 1897, 626, 649, 1828
w2vavg, 15, 2, 400, 0.7496, 0.7498036135113905, 0.7493887530562348, 0.756339144215531, 0.7427302100161551, 1909, 615, 637, 1839
w2vavg, 15, 2, 800, 0.7496, 0.7517674783974863, 0.7473512632436837, 0.755327545382794, 0.7437145174371452, 1914, 620, 632, 1834
w2vavg, 20, 2, 100, 0.742, 0.7407698350353495, 0.7432762836185819, 0.7496025437201908, 0.7342995169082126, 1886, 630, 660, 1824
w2vavg, 20, 2, 400, 0.7478, 0.7478397486252946, 0.747758761206194, 0.7546571541815299, 0.7408155026241421, 1904, 619, 642, 1835
w2vavg, 20, 2, 800, 0.7496, 0.7498036135113905, 0.7493887530562348, 0.756339144215531, 0.7427302100161551, 1909, 615, 637, 1839
w2vavg, 25, 2, 100, 0.744, 0.7458758837391988, 0.7420537897310513, 0.75, 0.7378444084278768, 1899, 633, 647, 1821
w2vavg, 25, 2, 400, 0.7468, 0.7474469756480754, 0.7461287693561532, 0.7533650039588282, 0.7400970088924818, 1903, 623, 643, 1831
w2vavg, 25, 2, 800, 0.748, 0.7490180675569521, 0.7469437652811736, 0.7543512658227848, 0.741504854368932, 1907, 621, 639, 1833
w2vavg, 15, 3, 100, 0.7464, 0.7501963864886095, 0.7424612876935616, 0.7513768686073957, 0.741253051261188, 1910, 632, 636, 1822
w2vavg, 15, 3, 400, 0.7486, 0.7498036135113905, 0.7473512632436837, 0.7548438117833136, 0.7422096317280453, 1909, 620, 637, 1834
w2vavg, 15, 3, 800, 0.7508, 0.7521602513747054, 0.7493887530562348, 0.7569169960474308, 0.7445344129554656, 1915, 615, 631, 1839
w2vavg, 20, 3, 100, 0.7468, 0.7486252945797329, 0.7449062754686226, 0.7527646129541864, 0.7406807131280388, 1906, 626, 640, 1828
w2vavg, 20, 3, 400, 0.7486, 0.746661429693637, 0.7506112469437652, 0.756466374850776, 0.7406513872135102, 1901, 612, 645, 1842
w2vavg, 20, 3, 800, 0.7494, 0.7486252945797329, 0.7502037489812551, 0.7566494640730449, 0.7420395002015316, 1906, 613, 640, 1841
w2vavg, 25, 3, 100, 0.746, 0.7478397486252946, 0.7440912795436023, 0.7519747235387045, 0.7398703403565641, 1904, 628, 642, 1826
w2vavg, 25, 3, 400, 0.7488, 0.7490180675569521, 0.7485737571312143, 0.7555467511885895, 0.7419224555735057, 1907, 617, 639, 1837
w2vavg, 25, 3, 800, 0.7476, 0.7486252945797329, 0.7465362673186634, 0.7539556962025317, 0.7411003236245954, 1906, 622, 640, 1832
w2vavg, 15, 5, 100, 0.7448, 0.7415553809897879, 0.7481662591687042, 0.753391859537111, 0.7361668003207699, 1888, 618, 658, 1836
w2vavg, 15, 5, 400, 0.7472, 0.7486252945797329, 0.7457212713936431, 0.7533596837944664, 0.7408906882591093, 1906, 624, 640, 1830
w2vavg, 15, 5, 800, 0.7478, 0.7482325216025137, 0.7473512632436837, 0.7544554455445545, 0.741010101010101, 1905, 620, 641, 1834
w2vavg, 20, 5, 100, 0.7454, 0.7407698350353495, 0.7502037489812551, 0.7547018807523009, 0.7361055577768892, 1886, 613, 660, 1841
w2vavg, 20, 5, 400, 0.749, 0.7498036135113905, 0.7481662591687042, 0.7554412346656114, 0.7424181156490093, 1909, 618, 637, 1836
w2vavg, 20, 5, 800, 0.7474, 0.7494108405341713, 0.7453137734311328, 0.753257007500987, 0.7413862991487636, 1908, 625, 638, 1829
w2vavg, 25, 5, 100, 0.7458, 0.7388059701492538, 0.7530562347188264, 0.7563329312424608, 0.7353760445682451, 1881, 606, 665, 1848
w2vavg, 25, 5, 400, 0.7484, 0.7494108405341713, 0.7473512632436837, 0.754746835443038, 0.7419093851132686, 1908, 620, 638, 1834
w2vavg, 25, 5, 800, 0.7472, 0.7490180675569521, 0.7453137734311328, 0.7531595576619273, 0.7410858995137763, 1907, 625, 639, 1829
w2vavg, 15, 7, 100, 0.7488, 0.7490180675569521, 0.7485737571312143, 0.7555467511885895, 0.7419224555735057, 1907, 617, 639, 1837
w2vavg, 15, 7, 400, 0.747, 0.7490180675569521, 0.7449062754686226, 0.7528622187129885, 0.7409809485204703, 1907, 626, 639, 1828
w2vavg, 15, 7, 800, 0.7456, 0.7474469756480754, 0.743683781581092, 0.7515797788309637, 0.7394651539708266, 1903, 629, 643, 1825
w2vavg, 20, 7, 100, 0.7486, 0.7450903377847604, 0.752241238793806, 0.7572854291417166, 0.7398797595190381, 1897, 608, 649, 1846
w2vavg, 20, 7, 400, 0.749, 0.7490180675569521, 0.7489812550937245, 0.7558462148236227, 0.7420266451352443, 1907, 616, 639, 1838
w2vavg, 20, 7, 800, 0.7486, 0.7490180675569521, 0.7481662591687042, 0.7552475247524753, 0.7418181818181818, 1907, 618, 639, 1836
w2vavg, 25, 7, 100, 0.7502, 0.746268656716418, 0.7542787286063569, 0.7590890930882941, 0.7412895474569483, 1900, 603, 646, 1851
w2vavg, 25, 7, 400, 0.7498, 0.7505891594658287, 0.7489812550937245, 0.7562326869806094, 0.7432268499797816, 1911, 616, 635, 1838
w2vavg, 25, 7, 800, 0.7488, 0.7498036135113905, 0.747758761206194, 0.7551424050632911, 0.7423139158576052, 1909, 619, 637, 1835
w2vavg, 15, 10, 100, 0.7448, 0.7450903377847604, 0.7444987775061125, 0.7515847860538827, 0.7378836833602584, 1897, 627, 649, 1827
w2vavg, 15, 10, 400, 0.7478, 0.7529457973291438, 0.7424612876935616, 0.7520596312279325, 0.7433700530395757, 1917, 632, 629, 1822
w2vavg, 15, 10, 800, 0.749, 0.753731343283582, 0.7440912795436023, 0.7534354142127994, 0.7443946188340808, 1919, 628, 627, 1826
w2vavg, 20, 10, 100, 0.7454, 0.7439120188531029, 0.7469437652811736, 0.7530815109343937, 0.737625754527163, 1894, 621, 652, 1833
w2vavg, 20, 10, 400, 0.7472, 0.7505891594658287, 0.743683781581092, 0.7523622047244094, 0.741869918699187, 1911, 629, 635, 1825
w2vavg, 20, 10, 800, 0.7484, 0.7513747054202671, 0.7453137734311328, 0.7537431048069346, 0.7428919577579204, 1913, 625, 633, 1829
w2vavg, 25, 10, 100, 0.7454, 0.7439120188531029, 0.7469437652811736, 0.7530815109343937, 0.737625754527163, 1894, 621, 652, 1833
w2vavg, 25, 10, 400, 0.7476, 0.7509819324430479, 0.7440912795436023, 0.752755905511811, 0.7422764227642277, 1912, 628, 634, 1826
w2vavg, 25, 10, 800, 0.7484, 0.7517674783974863, 0.7449062754686226, 0.7535433070866142, 0.7430894308943089, 1914, 626, 632, 1828
w2vavg, 15, 13, 100, 0.7466, 0.7549096622152396, 0.7379788101059495, 0.749317738791423, 0.7437371663244353, 1922, 643, 624, 1811
w2vavg, 15, 13, 400, 0.745, 0.7470542026708562, 0.7428687856560717, 0.7508882747729965, 0.7389541953790029, 1902, 631, 644, 1823
w2vavg, 15, 13, 800, 0.747, 0.7501963864886095, 0.743683781581092, 0.7522646711303663, 0.7415684681023974, 1910, 629, 636, 1825
w2vavg, 20, 13, 100, 0.7486, 0.753338570306363, 0.743683781581092, 0.7530427954456222, 0.7439869547492866, 1918, 629, 628, 1825
w2vavg, 20, 13, 400, 0.7458, 0.7478397486252946, 0.743683781581092, 0.7516778523489933, 0.7397648966355898, 1904, 629, 642, 1825
w2vavg, 20, 13, 800, 0.7454, 0.7482325216025137, 0.7424612876935616, 0.7508868742609381, 0.7397482744620382, 1905, 632, 641, 1822
w2vavg, 25, 13, 100, 0.7486, 0.753338570306363, 0.743683781581092, 0.7530427954456222, 0.7439869547492866, 1918, 629, 628, 1825
w2vavg, 25, 13, 400, 0.7456, 0.7478397486252946, 0.7432762836185819, 0.7513812154696132, 0.7396593673965937, 1904, 630, 642, 1824
w2vavg, 25, 13, 800, 0.7458, 0.7490180675569521, 0.7424612876935616, 0.7510831035840883, 0.7403494514425031, 1907, 632, 639, 1822

